Age,Credit amount,Credit history_0,Credit history_1,Credit history_2,Credit history_3,Credit history_4,Duration in month,Housing_0,Housing_1,Housing_2,Installment rate,Job_0,Job_1,Job_2,Job_3,Number of existing credits at this bank,Number of people being liable,Other debtors and guarantors_0,Other debtors and guarantors_1,Other debtors and guarantors_2,Other installment plans_0,Other installment plans_1,Other installment plans_2,Personal status and sex_0,Personal status and sex_1,Personal status and sex_2,Personal status and sex_3,Present employment since_0,Present employment since_1,Present employment since_2,Present employment since_3,Present employment since_4,Present residence since,Property_0,Property_1,Property_2,Property_3,Purpose_0,Purpose_1,Purpose_2,Purpose_3,Purpose_4,Purpose_5,Purpose_6,Purpose_7,Purpose_8,Purpose_9,Savings account or bonds_0,Savings account or bonds_1,Savings account or bonds_2,Savings account or bonds_3,Savings account or bonds_4,Status of existing checking account_0,Status of existing checking account_1,Status of existing checking account_2,Status of existing checking account_3,Telephone,foreign worker,class
0.039930414068174,1.07493529952005,0,0,0,0,1,1.25257372731566,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0.215835321857487,-0.616114026143046,0,0,1,0,0,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.140504705761964,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
0.831502499120082,2.02271687504365,0,0,1,0,0,-0.572730770329202,0,1,0,-1.76451358493611,0,0,0,1,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.04698667841979,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
-0.927546578773046,-0.805386786550527,0,0,1,0,0,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.765977266895867,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.311879401510451,-0.21594745966356,0,0,1,0,0,-0.240857225302864,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.140504705761964,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
0.12788286796283,-0.662546107816042,0,0,0,0,1,-0.738667542842371,1,0,0,0.024146916773074,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1.04698667841979,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0.039930414068174,3.15374567365839,0,1,0,0,0,2.24819436239467,0,0,1,0.918477167627668,0,0,0,1,-0.704925998389086,-0.42828956637154,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1.04698667841979,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
-0.663689217089077,-0.074878997786823,0,0,1,0,0,2.24819436239467,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.04698667841979,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
-0.135974493721139,3.09313585712341,0,0,1,0,0,0.754763409776148,0,1,0,-1.76451358493611,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.6724592395537,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
-0.311879401510451,-0.203541941659324,0,0,1,0,0,-0.987572701612124,0,1,0,-1.76451358493611,0,0,1,0,-0.704925998389086,2.33486892634807,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.765977266895867,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.83959412487839,-0.307393849523354,0,0,0,0,1,-0.240857225302864,0,1,0,-0.87018333408152,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.765977266895867,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1.18331231469871,-0.712168179832985,0,0,1,0,0,-0.738667542842371,0,1,0,-0.87018333408152,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.04698667841979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
-0.311879401510451,0.47486267148659,0,0,1,0,0,-1.23647786038188,0,1,0,-1.76451358493611,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.04698667841979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
-0.575736763194421,-0.485678865412797,0,0,1,0,0,0.256953092236642,1,0,0,0.918477167627668,0,0,0,1,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.04698667841979,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
-1.10345148656236,0.034289560650451,0,0,0,0,1,-0.489762384072618,1,0,0,0.024146916773074,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
1.27126476859336,-0.601581847909513,0,0,1,0,0,-0.738667542842371,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.765977266895867,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1.18331231469871,-0.64730504283941,0,1,0,0,0,-0.240857225302864,0,1,0,0.918477167627668,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.04698667841979,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2.4146466692239,-0.620721789973191,0,0,0,0,1,-0.489762384072618,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.12788286796283,0.215055680140741,0,0,0,0,1,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-0.765977266895867,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
-0.048022039826482,2.64086611502613,0,0,1,0,0,2.16522597613808,0,1,0,-1.76451358493611,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-1.6724592395537,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.83959412487839,0.537599148250867,0,0,1,0,0,2.24819436239467,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,2.33486892634807,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.140504705761964,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.399831855405108,1.52791392836042,0,0,0,1,0,2.24819436239467,0,0,1,-0.87018333408152,0,0,0,1,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1.04698667841979,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1.18331231469871,-0.772423552996415,0,0,1,0,0,-0.738667542842371,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1.04698667841979,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1.09535986080405,-0.796525702261787,0,0,0,1,0,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.04698667841979,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
-0.83959412487839,-0.778094646941209,0,0,1,0,0,-0.738667542842371,0,1,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.765977266895867,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
-0.663689217089077,2.17158309109447,0,0,1,0,0,1.25257372731566,1,0,0,-1.76451358493611,0,0,0,1,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.04698667841979,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2
0.743550045225425,1.11569628724825,0,0,0,0,1,0.256953092236642,0,0,1,-0.87018333408152,0,0,0,1,1.02707891165781,2.33486892634807,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.04698667841979,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1.7989794919613,0.540434695223264,0,0,0,0,1,1.75038404485516,0,0,1,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.919454953014738,1.54457276682325,0,0,0,0,1,2.24819436239467,0,1,0,0.918477167627668,0,0,0,1,1.02707891165781,2.33486892634807,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.765977266895867,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
-0.83959412487839,2.37078026590534,0,0,1,0,0,2.24819436239467,0,1,0,-1.76451358493611,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.765977266895867,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2
-1.36730884824633,0.497547047265764,0,0,1,0,0,-0.738667542842371,1,0,0,-1.76451358493611,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.04698667841979,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.831502499120082,-0.703307095544245,0,0,1,0,0,-0.90460431535554,0,1,0,0.918477167627668,0,1,0,0,-0.704925998389086,-0.42828956637154,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.765977266895867,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
0.655597591330769,-0.268050635281349,0,0,1,0,0,-0.240857225302864,0,1,0,0.024146916773074,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.04698667841979,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
-0.311879401510451,-0.186528659824944,0,0,0,0,1,0.008047933466889,0,1,0,0.024146916773074,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.765977266895867,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1.62307458417199,-0.921289769047243,0,0,1,0,0,-1.23647786038188,0,1,0,-1.76451358493611,1,0,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1.04698667841979,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
0.567645137436112,0.188826870646071,1,0,0,0,0,1.25257372731566,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-1.6724592395537,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2
0.12788286796283,-0.683103823365919,0,0,0,0,1,0.256953092236642,0,1,0,0.918477167627668,0,1,0,0,1.02707891165781,2.33486892634807,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.765977266895867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
1.18331231469871,-0.791563495060093,0,0,0,0,1,-0.90460431535554,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.140504705761964,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0.743550045225425,2.42997230895413,0,0,0,0,1,2.24819436239467,0,0,1,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.765977266895867,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
-0.223926947615795,-0.61256959242755,0,0,1,0,0,-1.23647786038188,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-0.765977266895867,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-1.0154990326677,0.545751345796508,0,0,1,0,0,0.754763409776148,1,0,0,-0.87018333408152,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.04698667841979,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.223926947615795,-0.901795383612015,0,0,1,0,0,-0.738667542842371,0,1,0,0.918477167627668,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.140504705761964,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2
-1.0154990326677,-0.721029264121725,0,0,1,0,0,-1.07054108786871,0,1,0,0.024146916773074,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.04698667841979,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
-1.19140394045702,-1.06164934418088,0,0,1,0,0,-0.987572701612124,1,0,0,0.918477167627668,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.04698667841979,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0.3917402296468,0.747784067579774,0,0,1,0,0,2.24819436239467,0,0,1,0.024146916773074,1,0,0,0,-0.704925998389086,-0.42828956637154,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.04698667841979,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
-0.927546578773046,0.793861705881221,0,0,1,0,0,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.6724592395537,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.83959412487839,0.169332485210844,0,0,1,0,0,0.256953092236642,0,1,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.04698667841979,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.927546578773046,-0.916682005217098,0,0,1,0,0,-0.738667542842371,0,1,0,-0.87018333408152,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.140504705761964,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
-0.575736763194421,-0.62993731763348,0,0,1,0,0,-1.40241463289505,0,1,0,-1.76451358493611,0,1,0,0,-0.704925998389086,2.33486892634807,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.765977266895867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
-0.399831855405108,-0.186174216453394,0,1,0,0,0,1.25257372731566,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.04698667841979,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
0.215835321857487,-0.908529807671457,0,0,1,0,0,-0.738667542842371,0,1,0,-0.87018333408152,0,1,0,0,-0.704925998389086,2.33486892634807,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.140504705761964,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1.09535986080405,0.382707394883697,0,0,1,0,0,0.256953092236642,0,1,0,-1.76451358493611,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.04698667841979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
-0.311879401510451,-0.911010911272305,0,0,0,0,1,-0.738667542842371,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.765977266895867,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.751641670983733,0.131761487826588,0,0,0,1,0,-0.489762384072618,0,1,0,-1.76451358493611,0,1,0,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.04698667841979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.663689217089077,0.346554170985639,0,0,0,0,1,0.754763409776148,0,1,0,0.918477167627668,0,0,0,1,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-0.765977266895867,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
-0.311879401510451,-0.472564460665462,0,0,1,0,0,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.140504705761964,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
-0.135974493721139,-0.128045503519262,0,0,1,0,0,0.256953092236642,0,0,1,-0.87018333408152,0,0,0,1,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.6724592395537,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.663689217089077,-0.217010789778208,0,0,1,0,0,-0.240857225302864,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.765977266895867,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.039930414068174,-0.795107928775589,0,0,0,0,1,-0.240857225302864,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.140504705761964,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.303787775752143,0.044922861796938,0,0,0,0,1,-1.07054108786871,0,1,0,-1.76451358493611,0,1,0,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.04698667841979,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1.18331231469871,0.896650283630602,0,0,0,0,1,-0.738667542842371,1,0,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
-0.135974493721139,-0.618949573115443,0,0,1,0,0,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,2.33486892634807,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.140504705761964,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
-0.399831855405108,0.425949486212747,0,0,1,0,0,1.25257372731566,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.765977266895867,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.663689217089077,-0.780930193913605,0,0,1,0,0,-1.23647786038188,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,2.33486892634807,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3.47007611595977,1.18516718807197,0,0,0,0,1,0.256953092236642,0,0,1,-0.87018333408152,0,0,0,1,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1.04698667841979,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.487784309299764,-0.498793270160132,0,0,0,0,1,-0.240857225302864,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.765977266895867,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2
-1.0154990326677,1.46624078171079,0,0,1,0,0,3.24381499747368,0,1,0,0.918477167627668,0,0,0,1,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.765977266895867,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
-1.0154990326677,2.94852296153117,0,0,0,0,1,2.24819436239467,1,0,0,-0.87018333408152,0,1,0,0,1.02707891165781,-0.42828956637154,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.04698667841979,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
-1.10345148656236,0.297286542340246,1,0,0,0,0,0.256953092236642,1,0,0,0.024146916773074,0,0,1,0,1.02707891165781,2.33486892634807,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.04698667841979,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
0.743550045225425,0.039960654595244,0,0,0,0,1,-1.23647786038188,1,0,0,-1.76451358493611,0,0,0,1,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.04698667841979,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
-1.10345148656236,-0.414790191102879,0,0,1,0,0,-0.655699156585787,0,1,0,-0.87018333408152,0,1,0,0,-0.704925998389086,-0.42828956637154,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1.04698667841979,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
-1.0154990326677,-0.70756041600284,0,0,1,0,0,-0.489762384072618,1,0,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.765977266895867,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
-0.663689217089077,0.318198701261672,0,0,1,0,0,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.04698667841979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.399831855405108,-0.620367346601641,0,0,1,0,0,-0.90460431535554,0,1,0,0.918477167627668,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-0.765977266895867,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
-1.0154990326677,0.876092568080725,0,0,0,0,1,0.256953092236642,0,0,1,-0.87018333408152,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.04698667841979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
-0.83959412487839,0.116165979478406,0,0,1,0,0,0.008047933466889,1,0,0,-1.76451358493611,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1.04698667841979,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.927546578773046,-0.020649161939736,0,0,1,0,0,-0.240857225302864,1,0,0,-1.76451358493611,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.140504705761964,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
-0.223926947615795,0.413898411580061,0,0,1,0,0,-0.240857225302864,0,1,0,-1.76451358493611,0,0,0,1,-0.704925998389086,-0.42828956637154,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.6724592395537,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
0.12788286796283,0.240221159520762,0,0,1,0,0,-0.90460431535554,0,1,0,-1.76451358493611,0,1,0,0,-0.704925998389086,2.33486892634807,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,-1.6724592395537,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.655597591330769,-0.642342835637716,0,0,0,0,1,-0.489762384072618,0,1,0,0.918477167627668,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.765977266895867,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-1.10345148656236,-0.846856661021829,0,0,0,0,1,-0.655699156585787,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1.04698667841979,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
